Test,Pri,tok,1,1000,En,Tr,0.38404877560192,0.33197155899803,75.454545454545
Test,Sec,tok,1,1000,En,Tr,0.32865188701608,0.27262642493152,76.363636363636
Test,Pri,tok,1,1000,Tr,En,0.32860088264898,0.26683025378791,68.30303030303
Test,Sec,tok,1,1000,Tr,En,0.29905223898661,0.25186165638653,56.121212121212
Test,Pri,morph,1,1000,En,Tr,0.3432090458561,0.29425390151148,80
Test,Sec,morph,1,1000,En,Tr,0.31810079092762,0.2553294195319,76.484848484848
Test,Pri,morph,1,1000,Tr,En,0.38843597841569,0.32864990974732,78.424242424242
Test,Sec,morph,1,1000,Tr,En,0.24241359111137,0.16942733496526,66.727272727273
Test,Pri,tok,1,1000,En,De,0.35604660993022,0.31139056543365,70.969696969697
Test,Sec,tok,1,1000,En,De,0.20784554163009,0.12864815377213,50.615384615385
Test,Pri,tok,1,1000,De,En,0.29127123810191,0.22487956677293,71.846153846154
Test,Sec,tok,1,1000,De,En,0.25307119244536,0.18718173471684,60.424242424242
Test,Pri,morph,1,1000,En,De,0.37705601057881,0.3204214379032,78.727272727273
Test,Sec,morph,1,1000,En,De,0.13296481191705,0.017371903018453,70.615384615385
Test,Pri,morph,1,1000,De,En,0.25801337204636,0.16997756825018,73.230769230769
Test,Sec,morph,1,1000,De,En,0.18379608829439,-nan,42.484848484848
Test,Pri,tok,1,1000,De,Tr,0.27362070643495,0.22204430128938,66.358974358974
Test,Sec,tok,1,1000,De,Tr,0.29970864480168,0.23198926066274,63.272727272727
Test,Pri,tok,1,1000,Tr,De,0.3213105584948,0.24805253324592,71.818181818182
Test,Sec,tok,1,1000,Tr,De,0.22784648412018,0.16947394165494,54.102564102564
Test,Pri,morph,1,1000,De,Tr,0.29022070832513,0.20622013487018,73.692307692308
Test,Sec,morph,1,1000,De,Tr,0.22617601387082,0.14547353285698,62.242424242424
Test,Pri,morph,1,1000,Tr,De,0.37399290987576,0.31183885209212,73.030303030303
Test,Sec,morph,1,1000,Tr,De,0.16905848761779,0.04249271622271,63.128205128205
Test,Pri,tok,1,1000,En,Fr,0.38941584731058,0.34108321355634,75.030303030303
Test,Sec,tok,1,1000,En,Fr,0.38144381201856,0.31326697930725,72.585034013605
Test,Pri,tok,1,1000,Fr,En,0.42751306050646,0.35859976966781,75.884353741497
Test,Sec,tok,1,1000,Fr,En,0.32382947183746,0.27480078679216,75.515151515152
Test,Pri,morph,1,1000,En,Fr,0.32781957870628,0.28058489634892,78.545454545455
Test,Sec,morph,1,1000,En,Fr,0.37041724226587,0.29317330864379,79.115646258503
Test,Pri,morph,1,1000,Fr,En,0.33374205113721,0.24066684909127,74.081632653061
Test,Sec,morph,1,1000,Fr,En,0.21629253735544,0.14045190975243,56.363636363636
Test,Pri,tok,1,1000,De,Fr,0.29952262113323,0.24556080335548,73.538461538462
Test,Sec,tok,1,1000,De,Fr,0.3605095095374,0.28329217058079,68.367346938775
Test,Pri,tok,1,1000,Fr,De,0.4034973421694,0.34325504687862,70.816326530612
Test,Sec,tok,1,1000,Fr,De,0.22455905703746,0.15514797629311,60.871794871795
Test,Pri,morph,1,1000,De,Fr,0.3028822318406,0.22798295152847,72.923076923077
Test,Sec,morph,1,1000,De,Fr,0.27949235472093,0.16645411788734,57.891156462585
Test,Pri,morph,1,1000,Fr,De,0.33873986645383,0.24964460045761,75.068027210884
Test,Sec,morph,1,1000,Fr,De,0.13294037557321,-0.0049360923533594,60.871794871795
Test,Pri,tok,1,1000,Tr,Fr,0.30088830818732,0.21779151569052,67.878787878788
Test,Sec,tok,1,1000,Tr,Fr,0.34710335966044,0.26084366157861,62.312925170068
Test,Pri,tok,1,1000,Fr,Tr,0.4067468590544,0.34558290827015,71.496598639456
Test,Sec,tok,1,1000,Fr,Tr,0.29070516011823,0.24191392516026,68.424242424242
Test,Pri,morph,1,1000,Tr,Fr,0.43186204922321,0.36483201923532,78.181818181818
Test,Sec,morph,1,1000,Tr,Fr,0.3560220994439,0.26423014691213,73.809523809524
Test,Pri,morph,1,1000,Fr,Tr,0.36378783946918,0.26888923514319,79.455782312925
Test,Sec,morph,1,1000,Fr,Tr,0.35846374709286,0.29357516250591,72.363636363636
Test,Pri,tok,2,1000,En,Tr,0.35832994083229,0.30329977434294,74.545454545455
Test,Sec,tok,2,1000,En,Tr,0.32496612943103,0.27270815942829,76
Test,Pri,tok,2,1000,Tr,En,0.33169802159771,0.25943976887505,74.363636363636
Test,Sec,tok,2,1000,Tr,En,0.27267811313925,0.21758301463689,63.545454545455
Test,Pri,morph,2,1000,En,Tr,0.3495347921398,0.28473488118655,74.30303030303
Test,Sec,morph,2,1000,En,Tr,0.32614679466176,0.25793615191736,73.393939393939
Test,Pri,morph,2,1000,Tr,En,0.4246267883764,0.34904260515452,77.242424242424
Test,Sec,morph,2,1000,Tr,En,0.23017980931211,0.14935249876629,66.939393939394
Test,Pri,tok,2,1000,En,De,0.36376256767823,0.30111374753038,74.030303030303
Test,Sec,tok,2,1000,En,De,0.2293279316363,0.1420388583359,57.923076923077
Test,Pri,tok,2,1000,De,En,0.31618485819573,0.25768349955529,70.974358974359
Test,Sec,tok,2,1000,De,En,0.27758017323131,0.22107889373641,66.181818181818
Test,Pri,morph,2,1000,En,De,0.36258623947852,0.30139002471277,77.484848484848
Test,Sec,morph,2,1000,En,De,0.14136021547068,0.025238817209511,66.512820512821
Test,Pri,morph,2,1000,De,En,0.28450053175227,0.19400356598681,74
Test,Sec,morph,2,1000,De,En,0.18090689935304,-nan,40.757575757576
Test,Pri,tok,2,1000,De,Tr,0.29272199115124,0.23147999448594,70.307692307692
Test,Sec,tok,2,1000,De,Tr,0.30999922458949,0.24017027947042,66.484848484848
Test,Pri,tok,2,1000,Tr,De,0.32194177391617,0.24037325885984,73.212121212121
Test,Sec,tok,2,1000,Tr,De,0.20627163276985,0.13971867726087,47.205128205128
Test,Pri,morph,2,1000,De,Tr,0.26722678021029,0.17192127056009,74.615384615385
Test,Sec,morph,2,1000,De,Tr,0.22748130886874,0.13679303799125,64.454545454545
Test,Pri,morph,2,1000,Tr,De,0.42102094340777,0.34569042846065,78.212121212121
Test,Sec,morph,2,1000,Tr,De,0.15029675230699,0.025105284531448,67.435897435897
Test,Pri,tok,2,1000,En,Fr,0.36612364666562,0.30665874312443,74.545454545455
Test,Sec,tok,2,1000,En,Fr,0.37642751936551,0.31426897399377,73.367346938775
Test,Pri,tok,2,1000,Fr,En,0.41556317950109,0.34893777615993,75.544217687075
Test,Sec,tok,2,1000,Fr,En,0.28357311199337,0.22859841369694,70.484848484848
Test,Pri,morph,2,1000,En,Fr,0.36810525058311,0.31454449809202,76.424242424242
Test,Sec,morph,2,1000,En,Fr,0.37293790252931,0.29011951933466,77.993197278912
Test,Pri,morph,2,1000,Fr,En,0.34550001302565,0.2487387571491,74.625850340136
Test,Sec,morph,2,1000,Fr,En,0.20828469861496,0.11472022861209,57.666666666667
Test,Pri,tok,2,1000,De,Fr,0.33302310758206,0.28724513400322,72.102564102564
Test,Sec,tok,2,1000,De,Fr,0.3460827085999,0.27538902451404,64.69387755102
Test,Pri,tok,2,1000,Fr,De,0.42865126531818,0.36588871448656,75.374149659864
Test,Sec,tok,2,1000,Fr,De,0.24305068822204,0.17652007259966,62.435897435897
Test,Pri,morph,2,1000,De,Fr,0.29142182144693,0.19667400531759,76
Test,Sec,morph,2,1000,De,Fr,0.27551017834224,0.16252582096224,62.34693877551
Test,Pri,morph,2,1000,Fr,De,0.35655593664177,0.26048212719846,76.802721088435
Test,Sec,morph,2,1000,Fr,De,0.13124797389754,-0.0043549912638504,60.948717948718
Test,Pri,tok,2,1000,Tr,Fr,0.32581887553039,0.25772837410812,73.030303030303
Test,Sec,tok,2,1000,Tr,Fr,0.32092725722096,0.24297036433369,66.462585034014
Test,Pri,tok,2,1000,Fr,Tr,0.42100809596028,0.35739315572118,74.52380952381
Test,Sec,tok,2,1000,Fr,Tr,0.3030154893984,0.23601201133234,71.363636363636
Test,Pri,morph,2,1000,Tr,Fr,0.40219385534883,0.32525326507806,79.151515151515
Test,Sec,morph,2,1000,Tr,Fr,0.34502765285075,0.25126938054447,74.183673469388
Test,Pri,morph,2,1000,Fr,Tr,0.35011795210852,0.25171323936945,75.136054421769
Test,Sec,morph,2,1000,Fr,Tr,0.30318820260163,0.22567340443886,65.272727272727
Test,Pri,tok,5,1000,En,Tr,0.34492375976957,0.27043461473838,76.824242424242
Test,Sec,tok,5,1000,En,Tr,0.2812409954476,0.20533488789567,73.551515151515
Test,Pri,tok,5,1000,Tr,En,0.31554512123554,0.2296820304988,75.478787878788
Test,Sec,tok,5,1000,Tr,En,0.21891669341182,0.13336596289407,62.787878787879
Test,Pri,morph,5,1000,En,Tr,0.35669856074722,0.28434204827253,78.327272727273
Test,Sec,morph,5,1000,En,Tr,0.30527940465092,0.23219011600865,72.533333333333
Test,Pri,morph,5,1000,Tr,En,0.37804284826106,0.2996836102492,77.951515151515
Test,Sec,morph,5,1000,Tr,En,0.23996669280365,0.15802643563136,67.551515151515
Test,Pri,tok,5,1000,En,De,0.33917226929852,0.26277168521387,77.236363636364
Test,Sec,tok,5,1000,En,De,0.16255356941899,0.081548483892842,58.707692307692
Test,Pri,tok,5,1000,De,En,0.32467108329524,0.26819973592108,73.907692307692
Test,Sec,tok,5,1000,De,En,0.2625765773756,0.20302065664974,66.4
Test,Pri,morph,5,1000,En,De,0.36414564626251,0.29215552430286,79.393939393939
Test,Sec,morph,5,1000,En,De,0.14680863966759,0.019912067075703,69.610256410256
Test,Pri,morph,5,1000,De,En,0.27800668094067,0.18436260843386,76.358974358974
Test,Sec,morph,5,1000,De,En,0.18441972946351,-nan,41.29696969697
Test,Pri,tok,5,1000,De,Tr,0.3186370849947,0.26042396795403,72.225641025641
Test,Sec,tok,5,1000,De,Tr,0.29605308683172,0.21664052547249,66.909090909091
Test,Pri,tok,5,1000,Tr,De,0.35020105719445,0.2798409733997,77.466666666667
Test,Sec,tok,5,1000,Tr,De,0.22272318860191,0.1632896522462,56.65641025641
Test,Pri,morph,5,1000,De,Tr,0.27750016704799,0.18383200415483,75.630769230769
Test,Sec,morph,5,1000,De,Tr,0.24275548038365,0.1495599192558,65.090909090909
Test,Pri,morph,5,1000,Tr,De,0.38796262989739,0.31485201448681,77.757575757576
Test,Sec,morph,5,1000,Tr,De,0.15408600978373,0.018409586993108,65.671794871795
Test,Pri,tok,5,1000,En,Fr,0.33645148874988,0.26318249644047,76.484848484848
Test,Sec,tok,5,1000,En,Fr,0.34864873400052,0.27263170508676,74.380952380952
Test,Pri,tok,5,1000,Fr,En,0.43018983849441,0.35814481975491,77.707482993197
Test,Sec,tok,5,1000,Fr,En,0.2686636308933,0.21016677578051,71.321212121212
Test,Pri,morph,5,1000,En,Fr,0.35487851914332,0.27980055083553,77.769696969697
Test,Sec,morph,5,1000,En,Fr,0.36159725311196,0.27001137413177,75.877551020408
Test,Pri,morph,5,1000,Fr,En,0.33712857914301,0.24411209067874,75.823129251701
Test,Sec,morph,5,1000,Fr,En,0.22526790998311,0.13859958847583,61.369696969697
Test,Pri,tok,5,1000,De,Fr,0.3156244347598,0.25532846041104,71.015384615385
Test,Sec,tok,5,1000,De,Fr,0.3561581054957,0.28530859165563,66.299319727891
Test,Pri,tok,5,1000,Fr,De,0.42878702347976,0.36088722955458,75.945578231293
Test,Sec,tok,5,1000,Fr,De,0.21596269813001,0.14884421604481,61.948717948718
Test,Pri,morph,5,1000,De,Fr,0.26859400810195,0.17489067979682,75.610256410256
Test,Sec,morph,5,1000,De,Fr,0.25280298360264,0.13795326575242,63.08843537415
Test,Pri,morph,5,1000,Fr,De,0.34877548568099,0.25469442231357,77.258503401361
Test,Sec,morph,5,1000,Fr,De,0.136445927295,-0.0057637451497531,60.14358974359
Test,Pri,tok,5,1000,Tr,Fr,0.31190268030069,0.22315956311064,75.127272727273
Test,Sec,tok,5,1000,Tr,Fr,0.30591930937099,0.22370929487688,71.959183673469
Test,Pri,tok,5,1000,Fr,Tr,0.43676221093303,0.36112927430398,78.278911564626
Test,Sec,tok,5,1000,Fr,Tr,0.3210373007803,0.25833911432309,74.860606060606
Test,Pri,morph,5,1000,Tr,Fr,0.39980080619479,0.32513792184375,77.527272727273
Test,Sec,morph,5,1000,Tr,Fr,0.33312403233963,0.24007338360252,71.687074829932
Test,Pri,morph,5,1000,Fr,Tr,0.34051493250276,0.24419253607989,75.78231292517
Test,Sec,morph,5,1000,Fr,Tr,0.31729897696549,0.2378627893833,68.412121212121
Test,Pri,tok,10,1000,En,Tr,0.32899991734715,0.24720818477827,78.727272727273
Test,Sec,tok,10,1000,En,Tr,0.26680714983149,0.18542260214633,75.515151515152
Test,Pri,tok,10,1000,Tr,En,0.30929505470068,0.2246938283044,77.472727272727
Test,Sec,tok,10,1000,Tr,En,0.22852185632816,0.15463982666036,64.012121212121
Test,Pri,morph,10,1000,En,Tr,0.34841183346783,0.26766049733648,78.860606060606
Test,Sec,morph,10,1000,En,Tr,0.30626176799298,0.2279946618706,72.630303030303
Test,Pri,morph,10,1000,Tr,En,0.38842293953161,0.32049975839627,78.49696969697
Test,Sec,morph,10,1000,Tr,En,0.25491928749799,0.1744416673226,68.381818181818
Test,Pri,tok,10,1000,En,De,0.36059889544977,0.28594015577724,80.218181818182
Test,Sec,tok,10,1000,En,De,0.20403325976904,0.11541786720329,56.230769230769
Test,Pri,tok,10,1000,De,En,0.30879952555132,0.23627035065695,74.446153846154
Test,Sec,tok,10,1000,De,En,0.26700464379798,0.2078911796953,69.29696969697
Test,Pri,morph,10,1000,En,De,0.34094129326313,0.25856414616694,79.187878787879
Test,Sec,morph,10,1000,En,De,0.1365521315537,0.0022913181573737,62.441025641026
Test,Pri,morph,10,1000,De,En,0.27097581754692,0.17381040873516,77.051282051282
Test,Sec,morph,10,1000,De,En,0.19501428579044,-nan,41.363636363636
Test,Pri,tok,10,1000,De,Tr,0.30372720888512,0.23119030264429,74.994871794872
Test,Sec,tok,10,1000,De,Tr,0.29218114631174,0.2060472921911,69.563636363636
Test,Pri,tok,10,1000,Tr,De,0.30373746850148,0.21274932635684,76.581818181818
Test,Sec,tok,10,1000,Tr,De,0.18164430908624,-nan,50.010256410256
Test,Pri,morph,10,1000,De,Tr,0.26874137573898,0.16833757948054,76.025641025641
Test,Sec,morph,10,1000,De,Tr,0.23581942654954,0.1311274973491,67.775757575758
Test,Pri,morph,10,1000,Tr,De,0.38578410261516,0.31099255102355,77.70303030303
Test,Sec,morph,10,1000,Tr,De,0.15418888751757,0.026158630984957,66.661538461538
Test,Pri,tok,10,1000,En,Fr,0.36157421196924,0.28759321200946,79.224242424242
Test,Sec,tok,10,1000,En,Fr,0.32798613633398,0.24359699178246,78.598639455782
Test,Pri,tok,10,1000,Fr,En,0.43759278692875,0.36316361472586,79.727891156463
Test,Sec,tok,10,1000,Fr,En,0.25970607202338,0.1997021193704,64.49696969697
Test,Pri,morph,10,1000,En,Fr,0.34099641216958,0.26208229446464,78.884848484848
Test,Sec,morph,10,1000,En,Fr,0.36121380390013,0.26417975123982,74.285714285714
Test,Pri,morph,10,1000,Fr,En,0.34457935696227,0.24838758483357,76.408163265306
Test,Sec,morph,10,1000,Fr,En,0.2088290464687,0.11930419428387,61.187878787879
Test,Pri,tok,10,1000,De,Fr,0.30980996695615,0.24253715541437,73.712820512821
Test,Sec,tok,10,1000,De,Fr,0.3322982740002,0.25536624830178,71.802721088435
Test,Pri,tok,10,1000,Fr,De,0.42036802800993,0.34355885496475,79.47619047619
Test,Sec,tok,10,1000,Fr,De,0.23615403721971,0.15604019579838,72.646153846154
Test,Pri,morph,10,1000,De,Fr,0.26752635507783,0.17000741057847,76.779487179487
Test,Sec,morph,10,1000,De,Fr,0.24908662381002,0.13043780728059,64.074829931973
Test,Pri,morph,10,1000,Fr,De,0.3477436174624,0.25132814175947,76.102040816327
Test,Sec,morph,10,1000,Fr,De,0.14475128110847,0.00012108883392519,59.902564102564
Test,Pri,tok,10,1000,Tr,Fr,0.2869850907293,0.1897448524725,75.854545454545
Test,Sec,tok,10,1000,Tr,Fr,0.3010087613879,0.21011909044008,69.795918367347
Test,Pri,tok,10,1000,Fr,Tr,0.41000182373845,0.33039218713968,79.074829931973
Test,Sec,tok,10,1000,Fr,Tr,0.28302862369536,0.20477389432845,73.430303030303
Test,Pri,morph,10,1000,Tr,Fr,0.38531979259405,0.31028422866088,77.927272727273
Test,Sec,morph,10,1000,Tr,Fr,0.33020412899687,0.23457550420291,72.530612244898
Test,Pri,morph,10,1000,Fr,Tr,0.34684793299307,0.25087545726964,76.578231292517
Test,Sec,morph,10,1000,Fr,Tr,0.31831021809318,0.23262037945476,67.927272727273
